task_id,household_id,device_id,energy_kwh,duration_min,start_time,end_time,earliest_start,latest_end,max_delay_min,comfort_class
dryer_691,family_with_children,dryer,2.55,51,2024-06-30 12:30:00,2024-06-30 13:21:00,2024-06-30 12:30:00,2024-06-30 19:21:00,360,low
oven_692,family_with_children,oven,1.92,48,2024-06-30 18:20:00,2024-06-30 19:08:00,2024-06-30 18:20:00,2024-06-30 19:08:00,0,none
electric_stove_693,family_with_children,electric_stove,0.96,24,2024-07-01 12:40:00,2024-07-01 13:04:00,2024-07-01 12:40:00,2024-07-01 13:04:00,0,none
washing_machine_694,family_with_children,washing_machine,0.475,57,2024-07-01 14:50:00,2024-07-01 15:47:00,2024-07-01 14:50:00,2024-07-01 21:47:00,360,low
washing_machine_695,family_with_children,washing_machine,0.4667,56,2024-07-01 17:20:00,2024-07-01 18:16:00,2024-07-01 17:20:00,2024-07-02 00:16:00,360,low
oven_696,family_with_children,oven,1.52,38,2024-07-01 18:40:00,2024-07-01 19:18:00,2024-07-01 18:40:00,2024-07-01 19:18:00,0,none
dryer_697,family_with_children,dryer,2.5,50,2024-07-01 19:10:00,2024-07-01 20:00:00,2024-07-01 19:10:00,2024-07-02 02:00:00,360,low
washing_machine_698,family_with_children,washing_machine,0.475,57,2024-07-01 20:40:00,2024-07-01 21:37:00,2024-07-01 20:40:00,2024-07-02 03:37:00,360,low
dryer_699,family_with_children,dryer,2.2,44,2024-07-01 20:40:00,2024-07-01 21:24:00,2024-07-01 20:40:00,2024-07-02 03:24:00,360,low
dryer_700,family_with_children,dryer,3.1,62,2024-07-01 22:40:00,2024-07-01 23:42:00,2024-07-01 22:40:00,2024-07-02 05:42:00,360,low
dishwasher_701,family_with_children,dishwasher,1.98,99,2024-07-02 12:50:00,2024-07-02 14:29:00,2024-07-02 12:50:00,2024-07-03 02:29:00,720,low
washing_machine_702,family_with_children,washing_machine,0.5417,65,2024-07-02 16:20:00,2024-07-02 17:25:00,2024-07-02 16:20:00,2024-07-02 23:25:00,360,low
electric_stove_703,family_with_children,electric_stove,1.04,26,2024-07-02 17:40:00,2024-07-02 18:06:00,2024-07-02 17:40:00,2024-07-02 18:06:00,0,none
dryer_704,family_with_children,dryer,2.45,49,2024-07-02 20:50:00,2024-07-02 21:39:00,2024-07-02 20:50:00,2024-07-03 03:39:00,360,low
vacuum_cleaner_705,family_with_children,vacuum_cleaner,0.58,29,2024-07-03 09:50:00,2024-07-03 10:19:00,2024-07-03 09:50:00,2024-07-03 10:19:00,0,none
electric_stove_706,family_with_children,electric_stove,0.76,19,2024-07-03 12:40:00,2024-07-03 12:59:00,2024-07-03 12:40:00,2024-07-03 12:59:00,0,none
vacuum_cleaner_707,family_with_children,vacuum_cleaner,0.5,25,2024-07-03 13:10:00,2024-07-03 13:35:00,2024-07-03 13:10:00,2024-07-03 13:35:00,0,none
dishwasher_708,family_with_children,dishwasher,1.88,94,2024-07-03 13:20:00,2024-07-03 14:54:00,2024-07-03 13:20:00,2024-07-04 02:54:00,720,low
electric_stove_709,family_with_children,electric_stove,1.08,27,2024-07-04 07:30:00,2024-07-04 07:57:00,2024-07-04 07:30:00,2024-07-04 07:57:00,0,none
vacuum_cleaner_710,family_with_children,vacuum_cleaner,0.5,25,2024-07-04 13:00:00,2024-07-04 13:25:00,2024-07-04 13:00:00,2024-07-04 13:25:00,0,none
oven_711,family_with_children,oven,1.84,46,2024-07-04 18:40:00,2024-07-04 19:26:00,2024-07-04 18:40:00,2024-07-04 19:26:00,0,none
dishwasher_712,family_with_children,dishwasher,1.9,95,2024-07-04 20:00:00,2024-07-04 21:35:00,2024-07-04 20:00:00,2024-07-05 09:35:00,720,low
dishwasher_713,family_with_children,dishwasher,1.98,99,2024-07-05 20:50:00,2024-07-05 22:29:00,2024-07-05 20:50:00,2024-07-06 10:29:00,720,low
dishwasher_714,family_with_children,dishwasher,1.94,97,2024-07-06 12:30:00,2024-07-06 14:07:00,2024-07-06 12:30:00,2024-07-07 02:07:00,720,low
electric_stove_715,family_with_children,electric_stove,0.96,24,2024-07-06 17:50:00,2024-07-06 18:14:00,2024-07-06 17:50:00,2024-07-06 18:14:00,0,none
oven_716,family_with_children,oven,1.76,44,2024-07-06 18:00:00,2024-07-06 18:44:00,2024-07-06 18:00:00,2024-07-06 18:44:00,0,none
electric_stove_717,family_with_children,electric_stove,0.84,21,2024-07-07 07:50:00,2024-07-07 08:11:00,2024-07-07 07:50:00,2024-07-07 08:11:00,0,none
washing_machine_718,family_with_children,washing_machine,0.475,57,2024-07-07 15:30:00,2024-07-07 16:27:00,2024-07-07 15:30:00,2024-07-07 22:27:00,360,low
oven_719,family_with_children,oven,1.84,46,2024-07-07 18:00:00,2024-07-07 18:46:00,2024-07-07 18:00:00,2024-07-07 18:46:00,0,none
dryer_720,family_with_children,dryer,2.05,41,2024-07-07 18:50:00,2024-07-07 19:31:00,2024-07-07 18:50:00,2024-07-08 01:31:00,360,low
washing_machine_721,family_with_children,washing_machine,0.5083,61,2024-07-07 19:10:00,2024-07-07 20:11:00,2024-07-07 19:10:00,2024-07-08 02:11:00,360,low
dryer_722,family_with_children,dryer,2.25,45,2024-07-07 20:50:00,2024-07-07 21:35:00,2024-07-07 20:50:00,2024-07-08 03:35:00,360,low
dishwasher_723,family_with_children,dishwasher,2.0,100,2024-07-07 22:40:00,2024-07-08 00:20:00,2024-07-07 22:40:00,2024-07-08 12:20:00,720,low
electric_stove_724,family_with_children,electric_stove,1.08,27,2024-07-08 07:50:00,2024-07-08 08:17:00,2024-07-08 07:50:00,2024-07-08 08:17:00,0,none
vacuum_cleaner_725,family_with_children,vacuum_cleaner,0.56,28,2024-07-08 11:20:00,2024-07-08 11:48:00,2024-07-08 11:20:00,2024-07-08 11:48:00,0,none
dishwasher_726,family_with_children,dishwasher,1.72,86,2024-07-08 12:30:00,2024-07-08 13:56:00,2024-07-08 12:30:00,2024-07-09 01:56:00,720,low
electric_stove_727,family_with_children,electric_stove,1.24,31,2024-07-08 18:20:00,2024-07-08 18:51:00,2024-07-08 18:20:00,2024-07-08 18:51:00,0,none
oven_728,family_with_children,oven,2.04,51,2024-07-08 18:20:00,2024-07-08 19:11:00,2024-07-08 18:20:00,2024-07-08 19:11:00,0,none
dishwasher_729,family_with_children,dishwasher,1.8,90,2024-07-08 20:10:00,2024-07-08 21:40:00,2024-07-08 20:10:00,2024-07-09 09:40:00,720,low
vacuum_cleaner_730,family_with_children,vacuum_cleaner,0.48,24,2024-07-09 09:20:00,2024-07-09 09:44:00,2024-07-09 09:20:00,2024-07-09 09:44:00,0,none
electric_stove_731,family_with_children,electric_stove,0.96,24,2024-07-09 12:00:00,2024-07-09 12:24:00,2024-07-09 12:00:00,2024-07-09 12:24:00,0,none
washing_machine_732,family_with_children,washing_machine,0.4917,59,2024-07-09 16:40:00,2024-07-09 17:39:00,2024-07-09 16:40:00,2024-07-09 23:39:00,360,low
dryer_733,family_with_children,dryer,2.65,53,2024-07-09 18:10:00,2024-07-09 19:03:00,2024-07-09 18:10:00,2024-07-10 01:03:00,360,low
oven_734,family_with_children,oven,1.84,46,2024-07-09 18:40:00,2024-07-09 19:26:00,2024-07-09 18:40:00,2024-07-09 19:26:00,0,none
dishwasher_735,family_with_children,dishwasher,1.9,95,2024-07-09 20:00:00,2024-07-09 21:35:00,2024-07-09 20:00:00,2024-07-10 09:35:00,720,low
vacuum_cleaner_736,family_with_children,vacuum_cleaner,0.44,22,2024-07-10 12:30:00,2024-07-10 12:52:00,2024-07-10 12:30:00,2024-07-10 12:52:00,0,none
dishwasher_737,family_with_children,dishwasher,1.82,91,2024-07-10 13:30:00,2024-07-10 15:01:00,2024-07-10 13:30:00,2024-07-11 03:01:00,720,low
electric_stove_738,family_with_children,electric_stove,1.0,25,2024-07-10 17:30:00,2024-07-10 17:55:00,2024-07-10 17:30:00,2024-07-10 17:55:00,0,none
electric_stove_739,family_with_children,electric_stove,0.92,23,2024-07-11 17:10:00,2024-07-11 17:33:00,2024-07-11 17:10:00,2024-07-11 17:33:00,0,none
oven_740,family_with_children,oven,1.96,49,2024-07-11 17:20:00,2024-07-11 18:09:00,2024-07-11 17:20:00,2024-07-11 18:09:00,0,none
electric_stove_741,family_with_children,electric_stove,1.04,26,2024-07-12 07:40:00,2024-07-12 08:06:00,2024-07-12 07:40:00,2024-07-12 08:06:00,0,none
electric_stove_742,family_with_children,electric_stove,1.04,26,2024-07-12 12:00:00,2024-07-12 12:26:00,2024-07-12 12:00:00,2024-07-12 12:26:00,0,none
vacuum_cleaner_743,family_with_children,vacuum_cleaner,0.54,27,2024-07-13 10:40:00,2024-07-13 11:07:00,2024-07-13 10:40:00,2024-07-13 11:07:00,0,none
electric_stove_744,family_with_children,electric_stove,0.8,20,2024-07-13 12:20:00,2024-07-13 12:40:00,2024-07-13 12:20:00,2024-07-13 12:40:00,0,none
washing_machine_745,family_with_children,washing_machine,0.5667,68,2024-07-13 16:20:00,2024-07-13 17:28:00,2024-07-13 16:20:00,2024-07-13 23:28:00,360,low
dryer_746,family_with_children,dryer,2.85,57,2024-07-13 18:40:00,2024-07-13 19:37:00,2024-07-13 18:40:00,2024-07-14 01:37:00,360,low
dishwasher_747,family_with_children,dishwasher,2.02,101,2024-07-13 22:30:00,2024-07-14 00:11:00,2024-07-13 22:30:00,2024-07-14 12:11:00,720,low
dishwasher_748,family_with_children,dishwasher,1.86,93,2024-07-14 12:40:00,2024-07-14 14:13:00,2024-07-14 12:40:00,2024-07-15 02:13:00,720,low
electric_stove_749,family_with_children,electric_stove,1.0,25,2024-07-14 17:20:00,2024-07-14 17:45:00,2024-07-14 17:20:00,2024-07-14 17:45:00,0,none
vacuum_cleaner_750,family_with_children,vacuum_cleaner,0.5,25,2024-07-15 09:50:00,2024-07-15 10:15:00,2024-07-15 09:50:00,2024-07-15 10:15:00,0,none
electric_stove_751,family_with_children,electric_stove,1.08,27,2024-07-15 12:30:00,2024-07-15 12:57:00,2024-07-15 12:30:00,2024-07-15 12:57:00,0,none
oven_752,family_with_children,oven,2.0,50,2024-07-15 17:10:00,2024-07-15 18:00:00,2024-07-15 17:10:00,2024-07-15 18:00:00,0,none
dishwasher_753,family_with_children,dishwasher,1.82,91,2024-07-15 22:50:00,2024-07-16 00:21:00,2024-07-15 22:50:00,2024-07-16 12:21:00,720,low
electric_stove_754,family_with_children,electric_stove,0.84,21,2024-07-16 12:40:00,2024-07-16 13:01:00,2024-07-16 12:40:00,2024-07-16 13:01:00,0,none
dishwasher_755,family_with_children,dishwasher,1.8,90,2024-07-16 13:40:00,2024-07-16 15:10:00,2024-07-16 13:40:00,2024-07-17 03:10:00,720,low
washing_machine_756,family_with_children,washing_machine,0.5333,64,2024-07-17 11:50:00,2024-07-17 12:54:00,2024-07-17 11:50:00,2024-07-17 18:54:00,360,low
electric_stove_757,family_with_children,electric_stove,0.92,23,2024-07-17 17:10:00,2024-07-17 17:33:00,2024-07-17 17:10:00,2024-07-17 17:33:00,0,none
oven_758,family_with_children,oven,1.88,47,2024-07-17 18:50:00,2024-07-17 19:37:00,2024-07-17 18:50:00,2024-07-17 19:37:00,0,none
washing_machine_759,family_with_children,washing_machine,0.5333,64,2024-07-17 20:00:00,2024-07-17 21:04:00,2024-07-17 20:00:00,2024-07-18 03:04:00,360,low
dryer_760,family_with_children,dryer,2.5,50,2024-07-18 00:20:00,2024-07-18 01:10:00,2024-07-18 00:20:00,2024-07-18 07:10:00,360,low
electric_stove_761,family_with_children,electric_stove,0.96,24,2024-07-18 12:00:00,2024-07-18 12:24:00,2024-07-18 12:00:00,2024-07-18 12:24:00,0,none
dishwasher_762,family_with_children,dishwasher,2.0,100,2024-07-18 22:50:00,2024-07-19 00:30:00,2024-07-18 22:50:00,2024-07-19 12:30:00,720,low
vacuum_cleaner_763,family_with_children,vacuum_cleaner,0.5,25,2024-07-19 13:50:00,2024-07-19 14:15:00,2024-07-19 13:50:00,2024-07-19 14:15:00,0,none
electric_stove_764,family_with_children,electric_stove,0.92,23,2024-07-19 18:40:00,2024-07-19 19:03:00,2024-07-19 18:40:00,2024-07-19 19:03:00,0,none
dishwasher_765,family_with_children,dishwasher,1.88,94,2024-07-19 22:40:00,2024-07-20 00:14:00,2024-07-19 22:40:00,2024-07-20 12:14:00,720,low
vacuum_cleaner_766,family_with_children,vacuum_cleaner,0.44,22,2024-07-20 10:40:00,2024-07-20 11:02:00,2024-07-20 10:40:00,2024-07-20 11:02:00,0,none
washing_machine_767,family_with_children,washing_machine,0.5583,67,2024-07-20 11:50:00,2024-07-20 12:57:00,2024-07-20 11:50:00,2024-07-20 18:57:00,360,low
dishwasher_768,family_with_children,dishwasher,1.54,77,2024-07-20 12:10:00,2024-07-20 13:27:00,2024-07-20 12:10:00,2024-07-21 01:27:00,720,low
dryer_769,family_with_children,dryer,2.4,48,2024-07-20 13:20:00,2024-07-20 14:08:00,2024-07-20 13:20:00,2024-07-20 20:08:00,360,low
electric_stove_770,family_with_children,electric_stove,0.88,22,2024-07-20 18:20:00,2024-07-20 18:42:00,2024-07-20 18:20:00,2024-07-20 18:42:00,0,none
washing_machine_771,family_with_children,washing_machine,0.5,60,2024-07-20 20:40:00,2024-07-20 21:40:00,2024-07-20 20:40:00,2024-07-21 03:40:00,360,low
dryer_772,family_with_children,dryer,2.25,45,2024-07-21 01:30:00,2024-07-21 02:15:00,2024-07-21 01:30:00,2024-07-21 08:15:00,360,low
washing_machine_773,family_with_children,washing_machine,0.5333,64,2024-07-21 14:00:00,2024-07-21 15:04:00,2024-07-21 14:00:00,2024-07-21 21:04:00,360,low
dryer_774,family_with_children,dryer,2.5,50,2024-07-21 16:10:00,2024-07-21 17:00:00,2024-07-21 16:10:00,2024-07-21 23:00:00,360,low
washing_machine_775,family_with_children,washing_machine,0.4583,55,2024-07-22 09:20:00,2024-07-22 10:15:00,2024-07-22 09:20:00,2024-07-22 16:15:00,360,low
vacuum_cleaner_776,family_with_children,vacuum_cleaner,0.44,22,2024-07-22 12:00:00,2024-07-22 12:22:00,2024-07-22 12:00:00,2024-07-22 12:22:00,0,none
dishwasher_777,family_with_children,dishwasher,1.68,84,2024-07-22 12:20:00,2024-07-22 13:44:00,2024-07-22 12:20:00,2024-07-23 01:44:00,720,low
dryer_778,family_with_children,dryer,2.15,43,2024-07-22 12:40:00,2024-07-22 13:23:00,2024-07-22 12:40:00,2024-07-22 19:23:00,360,low
vacuum_cleaner_779,family_with_children,vacuum_cleaner,0.56,28,2024-07-22 14:10:00,2024-07-22 14:38:00,2024-07-22 14:10:00,2024-07-22 14:38:00,0,none
washing_machine_780,family_with_children,washing_machine,0.6,72,2024-07-22 16:40:00,2024-07-22 17:52:00,2024-07-22 16:40:00,2024-07-22 23:52:00,360,low
electric_stove_781,family_with_children,electric_stove,1.12,28,2024-07-22 18:30:00,2024-07-22 18:58:00,2024-07-22 18:30:00,2024-07-22 18:58:00,0,none
dryer_782,family_with_children,dryer,2.55,51,2024-07-22 19:20:00,2024-07-22 20:11:00,2024-07-22 19:20:00,2024-07-23 02:11:00,360,low
dishwasher_783,family_with_children,dishwasher,1.86,93,2024-07-22 21:30:00,2024-07-22 23:03:00,2024-07-22 21:30:00,2024-07-23 11:03:00,720,low
washing_machine_784,family_with_children,washing_machine,0.5,60,2024-07-24 08:10:00,2024-07-24 09:10:00,2024-07-24 08:10:00,2024-07-24 15:10:00,360,low
dryer_785,family_with_children,dryer,2.55,51,2024-07-24 11:20:00,2024-07-24 12:11:00,2024-07-24 11:20:00,2024-07-24 18:11:00,360,low
dishwasher_786,family_with_children,dishwasher,2.08,104,2024-07-24 13:40:00,2024-07-24 15:24:00,2024-07-24 13:40:00,2024-07-25 03:24:00,720,low
washing_machine_787,family_with_children,washing_machine,0.525,63,2024-07-24 14:00:00,2024-07-24 15:03:00,2024-07-24 14:00:00,2024-07-24 21:03:00,360,low
electric_stove_788,family_with_children,electric_stove,1.12,28,2024-07-24 18:30:00,2024-07-24 18:58:00,2024-07-24 18:30:00,2024-07-24 18:58:00,0,none
electric_stove_789,family_with_children,electric_stove,1.08,27,2024-07-25 07:10:00,2024-07-25 07:37:00,2024-07-25 07:10:00,2024-07-25 07:37:00,0,none
electric_stove_790,family_with_children,electric_stove,1.0,25,2024-07-26 07:50:00,2024-07-26 08:15:00,2024-07-26 07:50:00,2024-07-26 08:15:00,0,none
dishwasher_791,family_with_children,dishwasher,1.7,85,2024-07-26 12:50:00,2024-07-26 14:15:00,2024-07-26 12:50:00,2024-07-27 02:15:00,720,low
vacuum_cleaner_792,family_with_children,vacuum_cleaner,0.42,21,2024-07-26 13:50:00,2024-07-26 14:11:00,2024-07-26 13:50:00,2024-07-26 14:11:00,0,none
oven_793,family_with_children,oven,1.96,49,2024-07-26 17:20:00,2024-07-26 18:09:00,2024-07-26 17:20:00,2024-07-26 18:09:00,0,none
electric_stove_794,family_with_children,electric_stove,0.72,18,2024-07-27 07:50:00,2024-07-27 08:08:00,2024-07-27 07:50:00,2024-07-27 08:08:00,0,none
electric_stove_795,family_with_children,electric_stove,0.96,24,2024-07-27 12:10:00,2024-07-27 12:34:00,2024-07-27 12:10:00,2024-07-27 12:34:00,0,none
vacuum_cleaner_796,family_with_children,vacuum_cleaner,0.46,23,2024-07-27 13:00:00,2024-07-27 13:23:00,2024-07-27 13:00:00,2024-07-27 13:23:00,0,none
oven_797,family_with_children,oven,2.08,52,2024-07-27 17:20:00,2024-07-27 18:12:00,2024-07-27 17:20:00,2024-07-27 18:12:00,0,none
dishwasher_798,family_with_children,dishwasher,1.78,89,2024-07-27 21:50:00,2024-07-27 23:19:00,2024-07-27 21:50:00,2024-07-28 11:19:00,720,low
electric_stove_799,family_with_children,electric_stove,1.08,27,2024-07-28 17:30:00,2024-07-28 17:57:00,2024-07-28 17:30:00,2024-07-28 17:57:00,0,none
oven_800,family_with_children,oven,1.68,42,2024-07-28 17:50:00,2024-07-28 18:32:00,2024-07-28 17:50:00,2024-07-28 18:32:00,0,none
washing_machine_801,family_with_children,washing_machine,0.4417,53,2024-07-28 20:30:00,2024-07-28 21:23:00,2024-07-28 20:30:00,2024-07-29 03:23:00,360,low
dryer_802,family_with_children,dryer,2.45,49,2024-07-29 00:50:00,2024-07-29 01:39:00,2024-07-29 00:50:00,2024-07-29 07:39:00,360,low
electric_stove_803,family_with_children,electric_stove,0.96,24,2024-07-29 12:40:00,2024-07-29 13:04:00,2024-07-29 12:40:00,2024-07-29 13:04:00,0,none
vacuum_cleaner_804,family_with_children,vacuum_cleaner,0.54,27,2024-07-29 14:00:00,2024-07-29 14:27:00,2024-07-29 14:00:00,2024-07-29 14:27:00,0,none
electric_stove_805,family_with_children,electric_stove,1.04,26,2024-07-29 17:20:00,2024-07-29 17:46:00,2024-07-29 17:20:00,2024-07-29 17:46:00,0,none
dishwasher_806,family_with_children,dishwasher,1.56,78,2024-07-29 20:10:00,2024-07-29 21:28:00,2024-07-29 20:10:00,2024-07-30 09:28:00,720,low
vacuum_cleaner_807,family_with_children,vacuum_cleaner,0.52,26,2024-07-30 10:40:00,2024-07-30 11:06:00,2024-07-30 10:40:00,2024-07-30 11:06:00,0,none
electric_stove_808,family_with_children,electric_stove,1.08,27,2024-07-30 17:30:00,2024-07-30 17:57:00,2024-07-30 17:30:00,2024-07-30 17:57:00,0,none
dishwasher_809,family_with_children,dishwasher,2.0,100,2024-07-30 21:40:00,2024-07-30 23:20:00,2024-07-30 21:40:00,2024-07-31 11:20:00,720,low
electric_stove_810,family_with_children,electric_stove,1.12,28,2024-07-31 12:20:00,2024-07-31 12:48:00,2024-07-31 12:20:00,2024-07-31 12:48:00,0,none
electric_stove_811,family_with_children,electric_stove,0.96,24,2024-07-31 17:50:00,2024-07-31 18:14:00,2024-07-31 17:50:00,2024-07-31 18:14:00,0,none
electric_stove_812,family_with_children,electric_stove,1.0,25,2024-08-01 17:50:00,2024-08-01 18:15:00,2024-08-01 17:50:00,2024-08-01 18:15:00,0,none
dishwasher_813,family_with_children,dishwasher,1.74,87,2024-08-01 20:10:00,2024-08-01 21:37:00,2024-08-01 20:10:00,2024-08-02 09:37:00,720,low
dishwasher_814,family_with_children,dishwasher,1.58,79,2024-08-01 22:50:00,2024-08-02 00:09:00,2024-08-01 22:50:00,2024-08-02 12:09:00,720,low
oven_815,family_with_children,oven,1.68,42,2024-08-02 17:20:00,2024-08-02 18:02:00,2024-08-02 17:20:00,2024-08-02 18:02:00,0,none
electric_stove_816,family_with_children,electric_stove,1.2,30,2024-08-02 18:20:00,2024-08-02 18:50:00,2024-08-02 18:20:00,2024-08-02 18:50:00,0,none
washing_machine_817,family_with_children,washing_machine,0.4917,59,2024-08-02 20:30:00,2024-08-02 21:29:00,2024-08-02 20:30:00,2024-08-03 03:29:00,360,low
dishwasher_818,family_with_children,dishwasher,1.9,95,2024-08-02 22:40:00,2024-08-03 00:15:00,2024-08-02 22:40:00,2024-08-03 12:15:00,720,low
dryer_819,family_with_children,dryer,2.0,40,2024-08-03 00:40:00,2024-08-03 01:20:00,2024-08-03 00:40:00,2024-08-03 07:20:00,360,low
electric_stove_820,family_with_children,electric_stove,0.96,24,2024-08-03 12:10:00,2024-08-03 12:34:00,2024-08-03 12:10:00,2024-08-03 12:34:00,0,none
dishwasher_821,family_with_children,dishwasher,1.76,88,2024-08-03 13:00:00,2024-08-03 14:28:00,2024-08-03 13:00:00,2024-08-04 02:28:00,720,low
washing_machine_822,family_with_children,washing_machine,0.45,54,2024-08-03 20:00:00,2024-08-03 20:54:00,2024-08-03 20:00:00,2024-08-04 02:54:00,360,low
dryer_823,family_with_children,dryer,2.25,45,2024-08-03 21:30:00,2024-08-03 22:15:00,2024-08-03 21:30:00,2024-08-04 04:15:00,360,low
dishwasher_824,family_with_children,dishwasher,2.02,101,2024-08-04 12:00:00,2024-08-04 13:41:00,2024-08-04 12:00:00,2024-08-05 01:41:00,720,low
electric_stove_825,family_with_children,electric_stove,0.96,24,2024-08-04 12:30:00,2024-08-04 12:54:00,2024-08-04 12:30:00,2024-08-04 12:54:00,0,none
oven_826,family_with_children,oven,1.76,44,2024-08-04 17:00:00,2024-08-04 17:44:00,2024-08-04 17:00:00,2024-08-04 17:44:00,0,none
electric_stove_827,family_with_children,electric_stove,0.72,18,2024-08-05 12:50:00,2024-08-05 13:08:00,2024-08-05 12:50:00,2024-08-05 13:08:00,0,none
dishwasher_828,family_with_children,dishwasher,1.88,94,2024-08-05 13:00:00,2024-08-05 14:34:00,2024-08-05 13:00:00,2024-08-06 02:34:00,720,low
vacuum_cleaner_829,family_with_children,vacuum_cleaner,0.46,23,2024-08-05 15:40:00,2024-08-05 16:03:00,2024-08-05 15:40:00,2024-08-05 16:03:00,0,none
washing_machine_830,family_with_children,washing_machine,0.5083,61,2024-08-05 20:00:00,2024-08-05 21:01:00,2024-08-05 20:00:00,2024-08-06 03:01:00,360,low
dishwasher_831,family_with_children,dishwasher,1.78,89,2024-08-06 13:30:00,2024-08-06 14:59:00,2024-08-06 13:30:00,2024-08-07 02:59:00,720,low
vacuum_cleaner_832,family_with_children,vacuum_cleaner,0.54,27,2024-08-06 14:40:00,2024-08-06 15:07:00,2024-08-06 14:40:00,2024-08-06 15:07:00,0,none
electric_stove_833,family_with_children,electric_stove,0.96,24,2024-08-06 17:30:00,2024-08-06 17:54:00,2024-08-06 17:30:00,2024-08-06 17:54:00,0,none
washing_machine_834,family_with_children,washing_machine,0.4583,55,2024-08-07 10:00:00,2024-08-07 10:55:00,2024-08-07 10:00:00,2024-08-07 16:55:00,360,low
electric_stove_835,family_with_children,electric_stove,0.96,24,2024-08-07 12:40:00,2024-08-07 13:04:00,2024-08-07 12:40:00,2024-08-07 13:04:00,0,none
dryer_836,family_with_children,dryer,2.35,47,2024-08-07 13:20:00,2024-08-07 14:07:00,2024-08-07 13:20:00,2024-08-07 20:07:00,360,low
oven_837,family_with_children,oven,1.92,48,2024-08-07 17:40:00,2024-08-07 18:28:00,2024-08-07 17:40:00,2024-08-07 18:28:00,0,none
electric_stove_838,family_with_children,electric_stove,0.88,22,2024-08-07 18:10:00,2024-08-07 18:32:00,2024-08-07 18:10:00,2024-08-07 18:32:00,0,none
dishwasher_839,family_with_children,dishwasher,1.86,93,2024-08-07 21:20:00,2024-08-07 22:53:00,2024-08-07 21:20:00,2024-08-08 10:53:00,720,low
electric_stove_840,family_with_children,electric_stove,1.04,26,2024-08-08 18:10:00,2024-08-08 18:36:00,2024-08-08 18:10:00,2024-08-08 18:36:00,0,none
electric_stove_841,family_with_children,electric_stove,0.96,24,2024-08-09 12:20:00,2024-08-09 12:44:00,2024-08-09 12:20:00,2024-08-09 12:44:00,0,none
dishwasher_842,family_with_children,dishwasher,1.9,95,2024-08-09 12:20:00,2024-08-09 13:55:00,2024-08-09 12:20:00,2024-08-10 01:55:00,720,low
electric_stove_843,family_with_children,electric_stove,1.24,31,2024-08-09 17:10:00,2024-08-09 17:41:00,2024-08-09 17:10:00,2024-08-09 17:41:00,0,none
oven_844,family_with_children,oven,1.88,47,2024-08-09 18:30:00,2024-08-09 19:17:00,2024-08-09 18:30:00,2024-08-09 19:17:00,0,none
electric_stove_845,family_with_children,electric_stove,1.04,26,2024-08-10 07:30:00,2024-08-10 07:56:00,2024-08-10 07:30:00,2024-08-10 07:56:00,0,none
oven_846,family_with_children,oven,1.8,45,2024-08-10 17:20:00,2024-08-10 18:05:00,2024-08-10 17:20:00,2024-08-10 18:05:00,0,none
washing_machine_847,family_with_children,washing_machine,0.4583,55,2024-08-10 17:20:00,2024-08-10 18:15:00,2024-08-10 17:20:00,2024-08-11 00:15:00,360,low
electric_stove_848,family_with_children,electric_stove,0.96,24,2024-08-10 18:30:00,2024-08-10 18:54:00,2024-08-10 18:30:00,2024-08-10 18:54:00,0,none
washing_machine_849,family_with_children,washing_machine,0.5083,61,2024-08-10 19:30:00,2024-08-10 20:31:00,2024-08-10 19:30:00,2024-08-11 02:31:00,360,low
dryer_850,family_with_children,dryer,2.95,59,2024-08-10 22:20:00,2024-08-10 23:19:00,2024-08-10 22:20:00,2024-08-11 05:19:00,360,low
vacuum_cleaner_851,family_with_children,vacuum_cleaner,0.42,21,2024-08-11 09:00:00,2024-08-11 09:21:00,2024-08-11 09:00:00,2024-08-11 09:21:00,0,none
dishwasher_852,family_with_children,dishwasher,2.0,100,2024-08-11 13:40:00,2024-08-11 15:20:00,2024-08-11 13:40:00,2024-08-12 03:20:00,720,low
oven_853,family_with_children,oven,1.68,42,2024-08-11 17:00:00,2024-08-11 17:42:00,2024-08-11 17:00:00,2024-08-11 17:42:00,0,none
electric_stove_854,family_with_children,electric_stove,1.0,25,2024-08-11 17:10:00,2024-08-11 17:35:00,2024-08-11 17:10:00,2024-08-11 17:35:00,0,none
dishwasher_855,family_with_children,dishwasher,1.86,93,2024-08-12 13:40:00,2024-08-12 15:13:00,2024-08-12 13:40:00,2024-08-13 03:13:00,720,low
vacuum_cleaner_856,family_with_children,vacuum_cleaner,0.5,25,2024-08-12 13:50:00,2024-08-12 14:15:00,2024-08-12 13:50:00,2024-08-12 14:15:00,0,none
washing_machine_857,family_with_children,washing_machine,0.55,66,2024-08-12 17:20:00,2024-08-12 18:26:00,2024-08-12 17:20:00,2024-08-13 00:26:00,360,low
electric_stove_858,family_with_children,electric_stove,1.0,25,2024-08-12 17:40:00,2024-08-12 18:05:00,2024-08-12 17:40:00,2024-08-12 18:05:00,0,none
dishwasher_859,family_with_children,dishwasher,1.66,83,2024-08-12 20:20:00,2024-08-12 21:43:00,2024-08-12 20:20:00,2024-08-13 09:43:00,720,low
vacuum_cleaner_860,family_with_children,vacuum_cleaner,0.46,23,2024-08-13 15:10:00,2024-08-13 15:33:00,2024-08-13 15:10:00,2024-08-13 15:33:00,0,none
