task_id,household_id,device_id,energy_kwh,duration_min,start_time,end_time,earliest_start,latest_end,max_delay_min,comfort_class
washing_machine_337,retired_couple,washing_machine,0.5083,61,2024-04-29 13:50:00,2024-04-29 14:51:00,2024-04-29 13:50:00,2024-04-29 20:51:00,360,low
dryer_338,retired_couple,dryer,2.95,59,2024-04-29 17:50:00,2024-04-29 18:49:00,2024-04-29 17:50:00,2024-04-30 00:49:00,360,low
washing_machine_339,retired_couple,washing_machine,0.4917,59,2024-04-30 09:30:00,2024-04-30 10:29:00,2024-04-30 09:30:00,2024-04-30 16:29:00,360,low
vacuum_cleaner_340,retired_couple,vacuum_cleaner,0.42,21,2024-04-30 10:50:00,2024-04-30 11:11:00,2024-04-30 10:50:00,2024-04-30 11:11:00,0,none
dryer_341,retired_couple,dryer,2.15,43,2024-04-30 12:30:00,2024-04-30 13:13:00,2024-04-30 12:30:00,2024-04-30 19:13:00,360,low
dishwasher_342,retired_couple,dishwasher,2.22,111,2024-04-30 12:30:00,2024-04-30 14:21:00,2024-04-30 12:30:00,2024-05-01 02:21:00,720,low
electric_stove_343,retired_couple,electric_stove,0.92,23,2024-05-01 08:20:00,2024-05-01 08:43:00,2024-05-01 08:20:00,2024-05-01 08:43:00,0,none
washing_machine_344,retired_couple,washing_machine,0.4833,58,2024-05-01 09:30:00,2024-05-01 10:28:00,2024-05-01 09:30:00,2024-05-01 16:28:00,360,low
dryer_345,retired_couple,dryer,2.75,55,2024-05-01 11:30:00,2024-05-01 12:25:00,2024-05-01 11:30:00,2024-05-01 18:25:00,360,low
electric_stove_346,retired_couple,electric_stove,0.88,22,2024-05-01 12:10:00,2024-05-01 12:32:00,2024-05-01 12:10:00,2024-05-01 12:32:00,0,none
dishwasher_347,retired_couple,dishwasher,1.74,87,2024-05-01 19:00:00,2024-05-01 20:27:00,2024-05-01 19:00:00,2024-05-02 08:27:00,720,low
electric_stove_348,retired_couple,electric_stove,1.0,25,2024-05-02 12:50:00,2024-05-02 13:15:00,2024-05-02 12:50:00,2024-05-02 13:15:00,0,none
electric_stove_349,retired_couple,electric_stove,0.96,24,2024-05-03 08:30:00,2024-05-03 08:54:00,2024-05-03 08:30:00,2024-05-03 08:54:00,0,none
dishwasher_350,retired_couple,dishwasher,1.68,84,2024-05-03 12:10:00,2024-05-03 13:34:00,2024-05-03 12:10:00,2024-05-04 01:34:00,720,low
electric_stove_351,retired_couple,electric_stove,1.16,29,2024-05-03 18:00:00,2024-05-03 18:29:00,2024-05-03 18:00:00,2024-05-03 18:29:00,0,none
electric_stove_352,retired_couple,electric_stove,1.04,26,2024-05-05 18:10:00,2024-05-05 18:36:00,2024-05-05 18:10:00,2024-05-05 18:36:00,0,none
electric_stove_353,retired_couple,electric_stove,1.16,29,2024-05-05 23:20:00,2024-05-05 23:49:00,2024-05-05 23:20:00,2024-05-05 23:49:00,0,none
vacuum_cleaner_354,retired_couple,vacuum_cleaner,0.5,25,2024-05-06 10:40:00,2024-05-06 11:05:00,2024-05-06 10:40:00,2024-05-06 11:05:00,0,none
electric_stove_355,retired_couple,electric_stove,1.2,30,2024-05-06 12:30:00,2024-05-06 13:00:00,2024-05-06 12:30:00,2024-05-06 13:00:00,0,none
dishwasher_356,retired_couple,dishwasher,1.9,95,2024-05-06 19:30:00,2024-05-06 21:05:00,2024-05-06 19:30:00,2024-05-07 09:05:00,720,low
washing_machine_357,retired_couple,washing_machine,0.5333,64,2024-05-07 14:50:00,2024-05-07 15:54:00,2024-05-07 14:50:00,2024-05-07 21:54:00,360,low
dryer_358,retired_couple,dryer,2.35,47,2024-05-07 17:30:00,2024-05-07 18:17:00,2024-05-07 17:30:00,2024-05-08 00:17:00,360,low
electric_stove_359,retired_couple,electric_stove,1.08,27,2024-05-07 18:50:00,2024-05-07 19:17:00,2024-05-07 18:50:00,2024-05-07 19:17:00,0,none
dishwasher_360,retired_couple,dishwasher,1.84,92,2024-05-07 19:10:00,2024-05-07 20:42:00,2024-05-07 19:10:00,2024-05-08 08:42:00,720,low
electric_stove_361,retired_couple,electric_stove,0.92,23,2024-05-07 20:30:00,2024-05-07 20:53:00,2024-05-07 20:30:00,2024-05-07 20:53:00,0,none
vacuum_cleaner_362,retired_couple,vacuum_cleaner,0.52,26,2024-05-08 10:30:00,2024-05-08 10:56:00,2024-05-08 10:30:00,2024-05-08 10:56:00,0,none
electric_stove_363,retired_couple,electric_stove,0.96,24,2024-05-08 17:30:00,2024-05-08 17:54:00,2024-05-08 17:30:00,2024-05-08 17:54:00,0,none
electric_stove_364,retired_couple,electric_stove,1.0,25,2024-05-08 21:20:00,2024-05-08 21:45:00,2024-05-08 21:20:00,2024-05-08 21:45:00,0,none
electric_stove_365,retired_couple,electric_stove,1.12,28,2024-05-09 18:30:00,2024-05-09 18:58:00,2024-05-09 18:30:00,2024-05-09 18:58:00,0,none
electric_stove_366,retired_couple,electric_stove,1.0,25,2024-05-09 22:00:00,2024-05-09 22:25:00,2024-05-09 22:00:00,2024-05-09 22:25:00,0,none
dishwasher_367,retired_couple,dishwasher,1.4,70,2024-05-10 12:00:00,2024-05-10 13:10:00,2024-05-10 12:00:00,2024-05-11 01:10:00,720,low
electric_stove_368,retired_couple,electric_stove,0.96,24,2024-05-10 12:40:00,2024-05-10 13:04:00,2024-05-10 12:40:00,2024-05-10 13:04:00,0,none
electric_stove_369,retired_couple,electric_stove,1.0,25,2024-05-11 08:40:00,2024-05-11 09:05:00,2024-05-11 08:40:00,2024-05-11 09:05:00,0,none
electric_stove_370,retired_couple,electric_stove,1.0,25,2024-05-11 12:20:00,2024-05-11 12:45:00,2024-05-11 12:20:00,2024-05-11 12:45:00,0,none
washing_machine_371,retired_couple,washing_machine,0.55,66,2024-05-12 09:00:00,2024-05-12 10:06:00,2024-05-12 09:00:00,2024-05-12 16:06:00,360,low
dryer_372,retired_couple,dryer,2.6,52,2024-05-12 12:30:00,2024-05-12 13:22:00,2024-05-12 12:30:00,2024-05-12 19:22:00,360,low
electric_stove_373,retired_couple,electric_stove,1.04,26,2024-05-12 17:30:00,2024-05-12 17:56:00,2024-05-12 17:30:00,2024-05-12 17:56:00,0,none
electric_stove_374,retired_couple,electric_stove,1.08,27,2024-05-13 17:20:00,2024-05-13 17:47:00,2024-05-13 17:20:00,2024-05-13 17:47:00,0,none
dishwasher_375,retired_couple,dishwasher,2.0,100,2024-05-13 19:00:00,2024-05-13 20:40:00,2024-05-13 19:00:00,2024-05-14 08:40:00,720,low
dishwasher_376,retired_couple,dishwasher,1.66,83,2024-05-14 19:20:00,2024-05-14 20:43:00,2024-05-14 19:20:00,2024-05-15 08:43:00,720,low
electric_stove_377,retired_couple,electric_stove,0.96,24,2024-05-15 08:30:00,2024-05-15 08:54:00,2024-05-15 08:30:00,2024-05-15 08:54:00,0,none
washing_machine_378,retired_couple,washing_machine,0.45,54,2024-05-15 12:00:00,2024-05-15 12:54:00,2024-05-15 12:00:00,2024-05-15 18:54:00,360,low
washing_machine_379,retired_couple,washing_machine,0.45,54,2024-05-15 14:30:00,2024-05-15 15:24:00,2024-05-15 14:30:00,2024-05-15 21:24:00,360,low
dryer_380,retired_couple,dryer,2.45,49,2024-05-15 16:20:00,2024-05-15 17:09:00,2024-05-15 16:20:00,2024-05-15 23:09:00,360,low
electric_stove_381,retired_couple,electric_stove,1.04,26,2024-05-15 17:40:00,2024-05-15 18:06:00,2024-05-15 17:40:00,2024-05-15 18:06:00,0,none
dishwasher_382,retired_couple,dishwasher,1.6,80,2024-05-15 19:40:00,2024-05-15 21:00:00,2024-05-15 19:40:00,2024-05-16 09:00:00,720,low
electric_stove_383,retired_couple,electric_stove,1.0,25,2024-05-16 08:40:00,2024-05-16 09:05:00,2024-05-16 08:40:00,2024-05-16 09:05:00,0,none
vacuum_cleaner_384,retired_couple,vacuum_cleaner,0.54,27,2024-05-16 09:50:00,2024-05-16 10:17:00,2024-05-16 09:50:00,2024-05-16 10:17:00,0,none
washing_machine_385,retired_couple,washing_machine,0.4667,56,2024-05-16 11:10:00,2024-05-16 12:06:00,2024-05-16 11:10:00,2024-05-16 18:06:00,360,low
washing_machine_386,retired_couple,washing_machine,0.5,60,2024-05-16 13:10:00,2024-05-16 14:10:00,2024-05-16 13:10:00,2024-05-16 20:10:00,360,low
dishwasher_387,retired_couple,dishwasher,1.68,84,2024-05-16 13:20:00,2024-05-16 14:44:00,2024-05-16 13:20:00,2024-05-17 02:44:00,720,low
dryer_388,retired_couple,dryer,3.15,63,2024-05-16 16:10:00,2024-05-16 17:13:00,2024-05-16 16:10:00,2024-05-16 23:13:00,360,low
electric_stove_389,retired_couple,electric_stove,0.96,24,2024-05-16 17:20:00,2024-05-16 17:44:00,2024-05-16 17:20:00,2024-05-16 17:44:00,0,none
vacuum_cleaner_390,retired_couple,vacuum_cleaner,0.48,24,2024-05-17 11:00:00,2024-05-17 11:24:00,2024-05-17 11:00:00,2024-05-17 11:24:00,0,none
electric_stove_391,retired_couple,electric_stove,0.92,23,2024-05-17 18:20:00,2024-05-17 18:43:00,2024-05-17 18:20:00,2024-05-17 18:43:00,0,none
electric_stove_392,retired_couple,electric_stove,1.0,25,2024-05-19 12:40:00,2024-05-19 13:05:00,2024-05-19 12:40:00,2024-05-19 13:05:00,0,none
washing_machine_393,retired_couple,washing_machine,0.5,60,2024-05-20 10:20:00,2024-05-20 11:20:00,2024-05-20 10:20:00,2024-05-20 17:20:00,360,low
dryer_394,retired_couple,dryer,2.55,51,2024-05-20 15:10:00,2024-05-20 16:01:00,2024-05-20 15:10:00,2024-05-20 22:01:00,360,low
electric_stove_395,retired_couple,electric_stove,0.96,24,2024-05-20 18:30:00,2024-05-20 18:54:00,2024-05-20 18:30:00,2024-05-20 18:54:00,0,none
vacuum_cleaner_396,retired_couple,vacuum_cleaner,0.54,27,2024-05-21 09:40:00,2024-05-21 10:07:00,2024-05-21 09:40:00,2024-05-21 10:07:00,0,none
electric_stove_397,retired_couple,electric_stove,0.88,22,2024-05-21 12:40:00,2024-05-21 13:02:00,2024-05-21 12:40:00,2024-05-21 13:02:00,0,none
electric_stove_398,retired_couple,electric_stove,1.04,26,2024-05-22 17:00:00,2024-05-22 17:26:00,2024-05-22 17:00:00,2024-05-22 17:26:00,0,none
electric_stove_399,retired_couple,electric_stove,0.72,18,2024-05-22 18:50:00,2024-05-22 19:08:00,2024-05-22 18:50:00,2024-05-22 19:08:00,0,none
electric_stove_400,retired_couple,electric_stove,1.0,25,2024-05-22 23:20:00,2024-05-22 23:45:00,2024-05-22 23:20:00,2024-05-22 23:45:00,0,none
washing_machine_401,retired_couple,washing_machine,0.4167,50,2024-05-23 11:50:00,2024-05-23 12:40:00,2024-05-23 11:50:00,2024-05-23 18:40:00,360,low
dryer_402,retired_couple,dryer,2.1,42,2024-05-23 13:10:00,2024-05-23 13:52:00,2024-05-23 13:10:00,2024-05-23 19:52:00,360,low
dishwasher_403,retired_couple,dishwasher,2.06,103,2024-05-23 20:40:00,2024-05-23 22:23:00,2024-05-23 20:40:00,2024-05-24 10:23:00,720,low
electric_stove_404,retired_couple,electric_stove,1.04,26,2024-05-24 08:30:00,2024-05-24 08:56:00,2024-05-24 08:30:00,2024-05-24 08:56:00,0,none
dishwasher_405,retired_couple,dishwasher,1.8,90,2024-05-24 12:30:00,2024-05-24 14:00:00,2024-05-24 12:30:00,2024-05-25 02:00:00,720,low
electric_stove_406,retired_couple,electric_stove,1.0,25,2024-05-24 18:10:00,2024-05-24 18:35:00,2024-05-24 18:10:00,2024-05-24 18:35:00,0,none
dishwasher_407,retired_couple,dishwasher,1.78,89,2024-05-25 12:40:00,2024-05-25 14:09:00,2024-05-25 12:40:00,2024-05-26 02:09:00,720,low
electric_stove_408,retired_couple,electric_stove,0.96,24,2024-05-25 18:50:00,2024-05-25 19:14:00,2024-05-25 18:50:00,2024-05-25 19:14:00,0,none
electric_stove_409,retired_couple,electric_stove,0.92,23,2024-05-25 22:00:00,2024-05-25 22:23:00,2024-05-25 22:00:00,2024-05-25 22:23:00,0,none
electric_stove_410,retired_couple,electric_stove,0.96,24,2024-05-26 08:40:00,2024-05-26 09:04:00,2024-05-26 08:40:00,2024-05-26 09:04:00,0,none
electric_stove_411,retired_couple,electric_stove,1.0,25,2024-05-26 12:00:00,2024-05-26 12:25:00,2024-05-26 12:00:00,2024-05-26 12:25:00,0,none
electric_stove_412,retired_couple,electric_stove,1.24,31,2024-05-26 18:00:00,2024-05-26 18:31:00,2024-05-26 18:00:00,2024-05-26 18:31:00,0,none
electric_stove_413,retired_couple,electric_stove,1.04,26,2024-05-27 08:40:00,2024-05-27 09:06:00,2024-05-27 08:40:00,2024-05-27 09:06:00,0,none
vacuum_cleaner_414,retired_couple,vacuum_cleaner,0.52,26,2024-05-27 10:30:00,2024-05-27 10:56:00,2024-05-27 10:30:00,2024-05-27 10:56:00,0,none
electric_stove_415,retired_couple,electric_stove,0.92,23,2024-05-28 08:50:00,2024-05-28 09:13:00,2024-05-28 08:50:00,2024-05-28 09:13:00,0,none
washing_machine_416,retired_couple,washing_machine,0.4583,55,2024-05-29 13:50:00,2024-05-29 14:45:00,2024-05-29 13:50:00,2024-05-29 20:45:00,360,low
dryer_417,retired_couple,dryer,2.75,55,2024-05-29 16:40:00,2024-05-29 17:35:00,2024-05-29 16:40:00,2024-05-29 23:35:00,360,low
dishwasher_418,retired_couple,dishwasher,2.04,102,2024-05-29 19:50:00,2024-05-29 21:32:00,2024-05-29 19:50:00,2024-05-30 09:32:00,720,low
washing_machine_419,retired_couple,washing_machine,0.5167,62,2024-05-30 10:20:00,2024-05-30 11:22:00,2024-05-30 10:20:00,2024-05-30 17:22:00,360,low
vacuum_cleaner_420,retired_couple,vacuum_cleaner,0.48,24,2024-05-30 11:50:00,2024-05-30 12:14:00,2024-05-30 11:50:00,2024-05-30 12:14:00,0,none
electric_stove_421,retired_couple,electric_stove,0.92,23,2024-05-30 12:10:00,2024-05-30 12:33:00,2024-05-30 12:10:00,2024-05-30 12:33:00,0,none
dryer_422,retired_couple,dryer,2.6,52,2024-05-30 15:20:00,2024-05-30 16:12:00,2024-05-30 15:20:00,2024-05-30 22:12:00,360,low
electric_stove_423,retired_couple,electric_stove,0.88,22,2024-05-30 18:40:00,2024-05-30 19:02:00,2024-05-30 18:40:00,2024-05-30 19:02:00,0,none
dishwasher_424,retired_couple,dishwasher,1.72,86,2024-05-30 20:40:00,2024-05-30 22:06:00,2024-05-30 20:40:00,2024-05-31 10:06:00,720,low
electric_stove_425,retired_couple,electric_stove,0.92,23,2024-05-31 08:50:00,2024-05-31 09:13:00,2024-05-31 08:50:00,2024-05-31 09:13:00,0,none
dishwasher_426,retired_couple,dishwasher,1.66,83,2024-05-31 13:40:00,2024-05-31 15:03:00,2024-05-31 13:40:00,2024-06-01 03:03:00,720,low
electric_stove_427,retired_couple,electric_stove,0.96,24,2024-05-31 17:00:00,2024-05-31 17:24:00,2024-05-31 17:00:00,2024-05-31 17:24:00,0,none
electric_stove_428,retired_couple,electric_stove,1.08,27,2024-06-03 12:10:00,2024-06-03 12:37:00,2024-06-03 12:10:00,2024-06-03 12:37:00,0,none
electric_stove_429,retired_couple,electric_stove,0.84,21,2024-06-03 18:00:00,2024-06-03 18:21:00,2024-06-03 18:00:00,2024-06-03 18:21:00,0,none
electric_stove_430,retired_couple,electric_stove,0.72,18,2024-06-03 22:00:00,2024-06-03 22:18:00,2024-06-03 22:00:00,2024-06-03 22:18:00,0,none
vacuum_cleaner_431,retired_couple,vacuum_cleaner,0.5,25,2024-06-04 10:20:00,2024-06-04 10:45:00,2024-06-04 10:20:00,2024-06-04 10:45:00,0,none
washing_machine_432,retired_couple,washing_machine,0.5667,68,2024-06-04 13:40:00,2024-06-04 14:48:00,2024-06-04 13:40:00,2024-06-04 20:48:00,360,low
dryer_433,retired_couple,dryer,2.4,48,2024-06-04 16:20:00,2024-06-04 17:08:00,2024-06-04 16:20:00,2024-06-04 23:08:00,360,low
dishwasher_434,retired_couple,dishwasher,1.82,91,2024-06-05 12:00:00,2024-06-05 13:31:00,2024-06-05 12:00:00,2024-06-06 01:31:00,720,low
electric_stove_435,retired_couple,electric_stove,1.08,27,2024-06-05 17:30:00,2024-06-05 17:57:00,2024-06-05 17:30:00,2024-06-05 17:57:00,0,none
dishwasher_436,retired_couple,dishwasher,1.8,90,2024-06-06 13:30:00,2024-06-06 15:00:00,2024-06-06 13:30:00,2024-06-07 03:00:00,720,low
electric_stove_437,retired_couple,electric_stove,0.88,22,2024-06-06 18:40:00,2024-06-06 19:02:00,2024-06-06 18:40:00,2024-06-06 19:02:00,0,none
vacuum_cleaner_438,retired_couple,vacuum_cleaner,0.48,24,2024-06-07 10:00:00,2024-06-07 10:24:00,2024-06-07 10:00:00,2024-06-07 10:24:00,0,none
electric_stove_439,retired_couple,electric_stove,0.84,21,2024-06-07 12:00:00,2024-06-07 12:21:00,2024-06-07 12:00:00,2024-06-07 12:21:00,0,none
electric_stove_440,retired_couple,electric_stove,0.96,24,2024-06-07 18:50:00,2024-06-07 19:14:00,2024-06-07 18:50:00,2024-06-07 19:14:00,0,none
washing_machine_441,retired_couple,washing_machine,0.55,66,2024-06-08 11:50:00,2024-06-08 12:56:00,2024-06-08 11:50:00,2024-06-08 18:56:00,360,low
electric_stove_442,retired_couple,electric_stove,1.04,26,2024-06-08 12:40:00,2024-06-08 13:06:00,2024-06-08 12:40:00,2024-06-08 13:06:00,0,none
dryer_443,retired_couple,dryer,2.5,50,2024-06-08 15:50:00,2024-06-08 16:40:00,2024-06-08 15:50:00,2024-06-08 22:40:00,360,low
washing_machine_444,retired_couple,washing_machine,0.525,63,2024-06-08 17:40:00,2024-06-08 18:43:00,2024-06-08 17:40:00,2024-06-09 00:43:00,360,low
dryer_445,retired_couple,dryer,2.55,51,2024-06-08 21:30:00,2024-06-08 22:21:00,2024-06-08 21:30:00,2024-06-09 04:21:00,360,low
electric_stove_446,retired_couple,electric_stove,0.8,20,2024-06-09 12:30:00,2024-06-09 12:50:00,2024-06-09 12:30:00,2024-06-09 12:50:00,0,none
vacuum_cleaner_447,retired_couple,vacuum_cleaner,0.46,23,2024-06-10 10:50:00,2024-06-10 11:13:00,2024-06-10 10:50:00,2024-06-10 11:13:00,0,none
washing_machine_448,retired_couple,washing_machine,0.525,63,2024-06-10 12:00:00,2024-06-10 13:03:00,2024-06-10 12:00:00,2024-06-10 19:03:00,360,low
electric_stove_449,retired_couple,electric_stove,1.0,25,2024-06-10 12:20:00,2024-06-10 12:45:00,2024-06-10 12:20:00,2024-06-10 12:45:00,0,none
dryer_450,retired_couple,dryer,2.65,53,2024-06-10 13:10:00,2024-06-10 14:03:00,2024-06-10 13:10:00,2024-06-10 20:03:00,360,low
electric_stove_451,retired_couple,electric_stove,0.88,22,2024-06-10 17:40:00,2024-06-10 18:02:00,2024-06-10 17:40:00,2024-06-10 18:02:00,0,none
electric_stove_452,retired_couple,electric_stove,1.08,27,2024-06-10 22:50:00,2024-06-10 23:17:00,2024-06-10 22:50:00,2024-06-10 23:17:00,0,none
electric_stove_453,retired_couple,electric_stove,0.92,23,2024-06-11 08:20:00,2024-06-11 08:43:00,2024-06-11 08:20:00,2024-06-11 08:43:00,0,none
vacuum_cleaner_454,retired_couple,vacuum_cleaner,0.5,25,2024-06-11 10:00:00,2024-06-11 10:25:00,2024-06-11 10:00:00,2024-06-11 10:25:00,0,none
washing_machine_455,retired_couple,washing_machine,0.5583,67,2024-06-11 10:50:00,2024-06-11 11:57:00,2024-06-11 10:50:00,2024-06-11 17:57:00,360,low
dryer_456,retired_couple,dryer,2.55,51,2024-06-11 14:20:00,2024-06-11 15:11:00,2024-06-11 14:20:00,2024-06-11 21:11:00,360,low
washing_machine_457,retired_couple,washing_machine,0.45,54,2024-06-11 15:50:00,2024-06-11 16:44:00,2024-06-11 15:50:00,2024-06-11 22:44:00,360,low
electric_stove_458,retired_couple,electric_stove,0.88,22,2024-06-11 17:00:00,2024-06-11 17:22:00,2024-06-11 17:00:00,2024-06-11 17:22:00,0,none
electric_stove_459,retired_couple,electric_stove,0.96,24,2024-06-11 18:50:00,2024-06-11 19:14:00,2024-06-11 18:50:00,2024-06-11 19:14:00,0,none
dryer_460,retired_couple,dryer,2.4,48,2024-06-11 18:50:00,2024-06-11 19:38:00,2024-06-11 18:50:00,2024-06-12 01:38:00,360,low
dishwasher_461,retired_couple,dishwasher,1.74,87,2024-06-11 20:20:00,2024-06-11 21:47:00,2024-06-11 20:20:00,2024-06-12 09:47:00,720,low
electric_stove_462,retired_couple,electric_stove,0.96,24,2024-06-12 12:30:00,2024-06-12 12:54:00,2024-06-12 12:30:00,2024-06-12 12:54:00,0,none
electric_stove_463,retired_couple,electric_stove,0.96,24,2024-06-13 08:20:00,2024-06-13 08:44:00,2024-06-13 08:20:00,2024-06-13 08:44:00,0,none
washing_machine_464,retired_couple,washing_machine,0.5417,65,2024-06-13 14:50:00,2024-06-13 15:55:00,2024-06-13 14:50:00,2024-06-13 21:55:00,360,low
electric_stove_465,retired_couple,electric_stove,0.88,22,2024-06-13 17:20:00,2024-06-13 17:42:00,2024-06-13 17:20:00,2024-06-13 17:42:00,0,none
dryer_466,retired_couple,dryer,2.55,51,2024-06-13 19:30:00,2024-06-13 20:21:00,2024-06-13 19:30:00,2024-06-14 02:21:00,360,low
washing_machine_467,retired_couple,washing_machine,0.5583,67,2024-06-15 11:50:00,2024-06-15 12:57:00,2024-06-15 11:50:00,2024-06-15 18:57:00,360,low
electric_stove_468,retired_couple,electric_stove,0.96,24,2024-06-15 12:40:00,2024-06-15 13:04:00,2024-06-15 12:40:00,2024-06-15 13:04:00,0,none
washing_machine_469,retired_couple,washing_machine,0.5083,61,2024-06-15 16:30:00,2024-06-15 17:31:00,2024-06-15 16:30:00,2024-06-15 23:31:00,360,low
electric_stove_470,retired_couple,electric_stove,1.04,26,2024-06-15 17:50:00,2024-06-15 18:16:00,2024-06-15 17:50:00,2024-06-15 18:16:00,0,none
dryer_471,retired_couple,dryer,2.4,48,2024-06-15 21:20:00,2024-06-15 22:08:00,2024-06-15 21:20:00,2024-06-16 04:08:00,360,low
vacuum_cleaner_472,retired_couple,vacuum_cleaner,0.44,22,2024-06-17 09:20:00,2024-06-17 09:42:00,2024-06-17 09:20:00,2024-06-17 09:42:00,0,none
dishwasher_473,retired_couple,dishwasher,1.92,96,2024-06-17 12:20:00,2024-06-17 13:56:00,2024-06-17 12:20:00,2024-06-18 01:56:00,720,low
electric_stove_474,retired_couple,electric_stove,0.96,24,2024-06-17 12:40:00,2024-06-17 13:04:00,2024-06-17 12:40:00,2024-06-17 13:04:00,0,none
washing_machine_475,retired_couple,washing_machine,0.5333,64,2024-06-18 10:00:00,2024-06-18 11:04:00,2024-06-18 10:00:00,2024-06-18 17:04:00,360,low
vacuum_cleaner_476,retired_couple,vacuum_cleaner,0.46,23,2024-06-18 10:30:00,2024-06-18 10:53:00,2024-06-18 10:30:00,2024-06-18 10:53:00,0,none
electric_stove_477,retired_couple,electric_stove,1.16,29,2024-06-18 12:10:00,2024-06-18 12:39:00,2024-06-18 12:10:00,2024-06-18 12:39:00,0,none
dishwasher_478,retired_couple,dishwasher,1.64,82,2024-06-18 20:30:00,2024-06-18 21:52:00,2024-06-18 20:30:00,2024-06-19 09:52:00,720,low
vacuum_cleaner_479,retired_couple,vacuum_cleaner,0.54,27,2024-06-19 09:20:00,2024-06-19 09:47:00,2024-06-19 09:20:00,2024-06-19 09:47:00,0,none
electric_stove_480,retired_couple,electric_stove,0.96,24,2024-06-19 12:10:00,2024-06-19 12:34:00,2024-06-19 12:10:00,2024-06-19 12:34:00,0,none
electric_stove_481,retired_couple,electric_stove,1.08,27,2024-06-19 17:20:00,2024-06-19 17:47:00,2024-06-19 17:20:00,2024-06-19 17:47:00,0,none
electric_stove_482,retired_couple,electric_stove,1.12,28,2024-06-19 18:50:00,2024-06-19 19:18:00,2024-06-19 18:50:00,2024-06-19 19:18:00,0,none
electric_stove_483,retired_couple,electric_stove,1.12,28,2024-06-20 08:30:00,2024-06-20 08:58:00,2024-06-20 08:30:00,2024-06-20 08:58:00,0,none
electric_stove_484,retired_couple,electric_stove,1.0,25,2024-06-20 12:40:00,2024-06-20 13:05:00,2024-06-20 12:40:00,2024-06-20 13:05:00,0,none
washing_machine_485,retired_couple,washing_machine,0.4333,52,2024-06-20 14:50:00,2024-06-20 15:42:00,2024-06-20 14:50:00,2024-06-20 21:42:00,360,low
dryer_486,retired_couple,dryer,2.45,49,2024-06-20 17:20:00,2024-06-20 18:09:00,2024-06-20 17:20:00,2024-06-21 00:09:00,360,low
washing_machine_487,retired_couple,washing_machine,0.45,54,2024-06-20 18:30:00,2024-06-20 19:24:00,2024-06-20 18:30:00,2024-06-21 01:24:00,360,low
electric_stove_488,retired_couple,electric_stove,1.0,25,2024-06-21 12:40:00,2024-06-21 13:05:00,2024-06-21 12:40:00,2024-06-21 13:05:00,0,none
electric_stove_489,retired_couple,electric_stove,1.04,26,2024-06-22 08:40:00,2024-06-22 09:06:00,2024-06-22 08:40:00,2024-06-22 09:06:00,0,none
electric_stove_490,retired_couple,electric_stove,0.92,23,2024-06-22 12:40:00,2024-06-22 13:03:00,2024-06-22 12:40:00,2024-06-22 13:03:00,0,none
electric_stove_491,retired_couple,electric_stove,1.0,25,2024-06-22 18:50:00,2024-06-22 19:15:00,2024-06-22 18:50:00,2024-06-22 19:15:00,0,none
dishwasher_492,retired_couple,dishwasher,1.34,67,2024-06-22 19:50:00,2024-06-22 20:57:00,2024-06-22 19:50:00,2024-06-23 08:57:00,720,low
electric_stove_493,retired_couple,electric_stove,0.88,22,2024-06-23 08:10:00,2024-06-23 08:32:00,2024-06-23 08:10:00,2024-06-23 08:32:00,0,none
electric_stove_494,retired_couple,electric_stove,1.0,25,2024-06-23 12:20:00,2024-06-23 12:45:00,2024-06-23 12:20:00,2024-06-23 12:45:00,0,none
electric_stove_495,retired_couple,electric_stove,1.04,26,2024-06-24 18:20:00,2024-06-24 18:46:00,2024-06-24 18:20:00,2024-06-24 18:46:00,0,none
electric_stove_496,retired_couple,electric_stove,1.08,27,2024-06-24 23:10:00,2024-06-24 23:37:00,2024-06-24 23:10:00,2024-06-24 23:37:00,0,none
vacuum_cleaner_497,retired_couple,vacuum_cleaner,0.52,26,2024-06-25 10:50:00,2024-06-25 11:16:00,2024-06-25 10:50:00,2024-06-25 11:16:00,0,none
dishwasher_498,retired_couple,dishwasher,1.88,94,2024-06-25 20:20:00,2024-06-25 21:54:00,2024-06-25 20:20:00,2024-06-26 09:54:00,720,low
electric_stove_499,retired_couple,electric_stove,0.92,23,2024-06-26 12:40:00,2024-06-26 13:03:00,2024-06-26 12:40:00,2024-06-26 13:03:00,0,none
electric_stove_500,retired_couple,electric_stove,0.92,23,2024-06-26 18:50:00,2024-06-26 19:13:00,2024-06-26 18:50:00,2024-06-26 19:13:00,0,none
electric_stove_501,retired_couple,electric_stove,1.08,27,2024-06-26 23:50:00,2024-06-27 00:17:00,2024-06-26 23:50:00,2024-06-27 00:17:00,0,none
vacuum_cleaner_502,retired_couple,vacuum_cleaner,0.5,25,2024-06-27 10:10:00,2024-06-27 10:35:00,2024-06-27 10:10:00,2024-06-27 10:35:00,0,none
washing_machine_503,retired_couple,washing_machine,0.4583,55,2024-06-27 15:50:00,2024-06-27 16:45:00,2024-06-27 15:50:00,2024-06-27 22:45:00,360,low
washing_machine_504,retired_couple,washing_machine,0.4833,58,2024-06-27 19:20:00,2024-06-27 20:18:00,2024-06-27 19:20:00,2024-06-28 02:18:00,360,low
dryer_505,retired_couple,dryer,2.75,55,2024-06-27 19:20:00,2024-06-27 20:15:00,2024-06-27 19:20:00,2024-06-28 02:15:00,360,low
