Electricity.Timestep,Time,NonShiftable_Total_kWh,HardShiftable_Total_kWh,Total_Load_kWh
216240,5/30/2016 04:00,0.0951034250092886,0.0029869107821388,0.0980903357914274
216300,5/30/2016 05:00,0.09444552189950839,0.002997086721377,0.09744260862088538
216360,5/30/2016 06:00,0.2695290874122294,0.003037058059702,0.2725661454719314
216420,5/30/2016 07:00,0.5892634681759567,0.0029980416790922,0.5922615098550489
216480,5/30/2016 08:00,0.13258372348977518,0.0030076276730882,0.1355913511628634
216540,5/30/2016 09:00,0.09181055679763699,0.0030084288915037,0.09481898568914068
216600,5/30/2016 10:00,0.0929739748701825,0.003031141622295,0.09600511649247749
216660,5/30/2016 11:00,0.09569839909686781,0.0029914476105719,0.09868984670743972
216720,5/30/2016 12:00,0.14621213135928587,0.0029729476090505,0.14918507896833638
216780,5/30/2016 13:00,0.1276403628473367,0.0030028447830504,0.13064320763038711
216840,5/30/2016 14:00,0.09441379437457108,0.0029738276604889,0.09738762203505998
216900,5/30/2016 15:00,0.09445936207692529,0.0029839682238834,0.09744333030080869
216960,5/30/2016 16:00,0.09283638311246739,0.0029882569196068,0.0958246400320742
217020,5/30/2016 17:00,0.6781208797489761,0.19119612704433028,0.8693170067933064
217080,5/30/2016 18:00,0.15845137437274512,1.0720628079820884,1.2305141823548336
217140,5/30/2016 19:00,0.43342485984059126,0.21617555829626597,0.6496004181368572
217200,5/30/2016 20:00,0.18666537107744127,0.0042449153503793,0.19091028642782057
217260,5/30/2016 21:00,0.31752919647269207,0.0029730217404216,0.32050221821311364
217320,5/30/2016 22:00,0.21487482735405272,0.0029843634233134,0.21785919077736612
217380,5/30/2016 23:00,0.14452641433553698,0.0030803047182279,0.14760671905376488
217440,5/31/2016 00:00,0.0953183716236677,0.0029865003152462,0.0983048719389139
217500,5/31/2016 01:00,0.09388241190599901,0.0030053873188583,0.09688779922485731
217560,5/31/2016 02:00,0.09453610573673361,0.0030049656169111,0.09754107135364472
217620,5/31/2016 03:00,0.1384918605540039,0.0030151562062751,0.141507016760279
217680,5/31/2016 04:00,0.14844745484964508,0.0030569052665221,0.1515043601161672
217740,5/31/2016 05:00,0.191673433007985,0.0030149184073485,0.1946883514153335
217800,5/31/2016 06:00,0.7177056751476723,0.0028971545649096,0.7206028297125818
217860,5/31/2016 07:00,0.8058690013335444,0.003002852015761,0.8088718533493054
217920,5/31/2016 08:00,0.15098244335696237,0.0029927360346521,0.15397517939161448
217980,5/31/2016 09:00,0.1865449552013309,0.0029736670744134,0.18951862227574431
218040,5/31/2016 10:00,0.10691026055189451,0.0030130177444806,0.1099232782963751
218100,5/31/2016 11:00,0.0951129892235231,0.0030761633326402,0.0981891525561633
218160,5/31/2016 12:00,0.095112087575363,0.0029929290995477,0.0981050166749107
218220,5/31/2016 13:00,0.09404146029099361,0.0029401666235163,0.09698162691450991
218280,5/31/2016 14:00,0.11002099195914058,0.0029600465850588,0.11298103854419939
218340,5/31/2016 15:00,0.1723586171421279,0.002955143006809,0.1753137601489369
218400,5/31/2016 16:00,0.09243964618738841,0.0030503968693894,0.09549004305677782
218460,5/31/2016 17:00,0.10596544414572032,0.29018921919736274,0.396154663343083
218520,5/31/2016 18:00,0.1139287924259285,0.9624621838146714,1.0763909762405999
218580,5/31/2016 19:00,0.5200925007354198,0.6340011976728739,1.1540936984082937
218640,5/31/2016 20:00,0.1821966140826456,1.0792425084255692,1.2614391225082149
218700,5/31/2016 21:00,0.6792189896550468,0.18306247851177418,0.8622814681668209
218760,5/31/2016 22:00,0.562073253214569,0.0029487907262786,0.5650220439408477
218820,5/31/2016 23:00,0.3567554366684939,0.003018648372363,0.3597740850408569
218880,6/1/2016 00:00,0.15864189862408978,0.0029674648565055,0.1616093634805953
218940,6/1/2016 01:00,0.16549815637044582,0.0029881887806133,0.16848634515105912
219000,6/1/2016 02:00,0.12279208127925549,0.0029730910254905,0.125765172304746
219060,6/1/2016 03:00,0.0951992812190727,0.0029709894139158,0.0981702706329885
219120,6/1/2016 04:00,0.0940146763804046,0.003005973249036,0.0970206496294406
219180,6/1/2016 05:00,0.095165731598619,0.0029589991551564,0.09812473075377541
219240,6/1/2016 06:00,0.6211308266743222,0.0030103502779514,0.6241411769522736
219300,6/1/2016 07:00,0.2582820695426756,0.0029596584395029,0.2612417279821785
219360,6/1/2016 08:00,0.6768382495634755,0.0029874381742894,0.6798256877377649
219420,6/1/2016 09:00,0.09611444038383953,0.0030077640576212,0.09912220444146072
219480,6/1/2016 10:00,0.0968898249501914,0.0030202215499417,0.0999100465001331
219540,6/1/2016 11:00,0.09677051416939028,0.0030148945867593,0.09978540875614958
219600,6/1/2016 12:00,0.15652158410172448,0.0030116865662098,0.15953327066793427
219660,6/1/2016 13:00,0.1219261926812012,0.0030162012117998,0.12494239389300099
219720,6/1/2016 14:00,0.0964796860890175,0.0030277584654183,0.0995074445544358
219780,6/1/2016 15:00,0.0907947366346521,0.0029910322585703,0.09378576889322239
219840,6/1/2016 16:00,0.0943089324442283,0.002918397400851,0.0972273298450793
219900,6/1/2016 17:00,0.1550497154426176,0.33584099787781857,0.4908907133204362
219960,6/1/2016 18:00,0.3643131772454063,0.3674970395800097,0.7318102168254159
220020,6/1/2016 19:00,0.6615180674727785,0.1415595764607832,0.8030776439335617
220080,6/1/2016 20:00,0.1672423091842234,0.0030024914752635,0.17024480065948688
220140,6/1/2016 21:00,0.47788601565850314,0.0029740405844901,0.4808600562429932
220200,6/1/2016 22:00,0.1721736387408357,0.0030143555126129,0.17518799425344858
220260,6/1/2016 23:00,0.1157521105622613,0.003001030055357,0.1187531406176183
220320,6/2/2016 00:00,0.09522779605834199,0.0030193578347581,0.09824715389310008
220380,6/2/2016 01:00,0.09536393047939559,0.0029929266277657,0.09835685710716129
220440,6/2/2016 02:00,0.0937985408433612,0.0030481743478861,0.0968467151912473
220500,6/2/2016 03:00,0.15103261785411018,0.0030296453014406,0.15406226315555077
220560,6/2/2016 04:00,0.1267894204026798,0.0029698376212826,0.1297592580239624
220620,6/2/2016 05:00,0.09482181113089311,0.0030125345613826,0.09783434569227571
220680,6/2/2016 06:00,0.7542890645441913,0.0029667840766415,0.7572558486208328
220740,6/2/2016 07:00,0.6328584747649871,0.0030001172996839,0.635858592064671
220800,6/2/2016 08:00,0.20425756018418745,0.0029908818227694,0.20724844200695686
220860,6/2/2016 09:00,0.13708028091809166,0.0030218922240906,0.14010217314218226
220920,6/2/2016 10:00,0.09508632404677479,0.0030133027107059,0.0980996267574807
220980,6/2/2016 11:00,0.0952599635853183,0.0030575669755209,0.0983175305608392
221040,6/2/2016 12:00,0.09443727149830529,0.002975677134217,0.09741294863252228
221100,6/2/2016 13:00,0.13236779022895578,0.003043806304304,0.1354115965332598
221160,6/2/2016 14:00,0.14800243137854507,0.0030065298847272,0.15100896126327226
221220,6/2/2016 15:00,0.09496949882406899,0.0030285871844181,0.0979980860084871
221280,6/2/2016 16:00,0.09487806466850679,0.0028815570121328,0.09775962168063959
221340,6/2/2016 17:00,0.09631537591200398,0.4033139326289654,0.49962930854096943
221400,6/2/2016 18:00,0.12075001302365418,0.5698247789474798,0.690574791971134
221460,6/2/2016 19:00,0.5023584530243329,0.2534880379460405,0.7558464909703735
221520,6/2/2016 20:00,0.8887848683019473,0.7085702887797527,1.5973551570817
221580,6/2/2016 21:00,0.44284519096048813,0.1501001937803823,0.5929453847408704
221640,6/2/2016 22:00,0.38419396637145725,0.006374449112900801,0.39056841548435806
221700,6/2/2016 23:00,0.22040525932087515,0.0030085731089819,0.22341383242985705
221760,6/3/2016 00:00,0.15488488391523392,0.0030341811326314,0.15791906504786532
221820,6/3/2016 01:00,0.1395732261721727,0.0029628317354648,0.1425360579076375
221880,6/3/2016 02:00,0.091719560580959,0.0029964370483473,0.0947159976293063
221940,6/3/2016 03:00,0.09452923522296328,0.0030118400311771,0.09754107525414038
222000,6/3/2016 04:00,0.09444335226137901,0.0030372658129735,0.09748061807435252
222060,6/3/2016 05:00,0.09483504191360481,0.0030208637931005,0.09785590570670531
222120,6/3/2016 06:00,0.5299858055480892,0.0030298862777465,0.5330156918258356
222180,6/3/2016 07:00,0.5370508237570268,0.0029685827359603,0.5400194064929872
222240,6/3/2016 08:00,0.1123937161479329,0.0030007106973028,0.11539442684523571
222300,6/3/2016 09:00,0.1023593448172045,0.0029210735099503,0.1052804183271548
222360,6/3/2016 10:00,0.0960591827446188,0.0030060246553313,0.0990652073999501
222420,6/3/2016 11:00,0.10069049620227649,0.002986238006584,0.10367673420886049
222480,6/3/2016 12:00,0.17191214593948803,0.003010895968409,0.17492304190789704
222540,6/3/2016 13:00,0.09252679050525758,0.0029781326965628,0.09550492320182039
222600,6/3/2016 14:00,0.09600900600116961,0.0030586420768604,0.09906764807803001
222660,6/3/2016 15:00,0.10504782282904013,0.3633085108848614,0.4683563337139015
222720,6/3/2016 16:00,0.13812269899892726,0.8418404915148194,0.9799631905137467
222780,6/3/2016 17:00,1.7704078707053654,0.3985543423198754,2.1689622130252406
222840,6/3/2016 18:00,2.073452150011042,0.32092289961495707,2.394375049625999
222900,6/3/2016 19:00,0.2220690598591926,1.2798518027112264,1.501920862570419
222960,6/3/2016 20:00,0.1094932706737865,0.0030107108105891,0.1125039814843756
223020,6/3/2016 21:00,0.1198535627164376,0.0030033215460545,0.1228568842624921
223080,6/3/2016 22:00,0.23280537592247996,0.0029480106164576,0.23575338653893757
223140,6/3/2016 23:00,0.0947195553201202,0.0030254339149306,0.0977449892350508
223200,6/4/2016 00:00,0.0929969624152142,0.0030506772716909,0.09604763968690509
223260,6/4/2016 01:00,0.09700390521714859,0.0029411506207701,0.0999450558379187
223320,6/4/2016 02:00,0.10694330431277761,0.0030441165256647,0.10998742083844232
223380,6/4/2016 03:00,0.16895577846706036,0.0030788268049822,0.17203460527204256
223440,6/4/2016 04:00,0.09612138407496609,0.0029609309926647,0.0990823150676308
223500,6/4/2016 05:00,0.0975678026701517,0.0030637068568527,0.10063150952700439
223560,6/4/2016 06:00,0.5781895079550841,0.0029092452800693,0.5810987532351534
223620,6/4/2016 07:00,0.6299004983736743,0.0030169157798578,0.6329174141535322
223680,6/4/2016 08:00,0.3911164876394059,0.8391886524999679,1.2303051401393739
223740,6/4/2016 09:00,0.6514451130155832,0.0299923781185251,0.6814374911341082
223800,6/4/2016 10:00,0.36721984880907854,0.14040540371544152,0.5076252525245201
223860,6/4/2016 11:00,0.19121310269935055,0.0030044037637195,0.19421750646307004
223920,6/4/2016 12:00,0.1525120881186259,0.0029952369470855,0.1555073250657114
223980,6/4/2016 13:00,0.9720687157489845,0.0029316954481362,0.9750004111971207
224040,6/4/2016 14:00,0.33920167057726053,0.002974570734874,0.34217624131213453
224100,6/4/2016 15:00,0.0966220879060129,0.0030116939460706,0.0996337818520835
224160,6/4/2016 16:00,0.1029852925801228,0.07486522498513909,0.17785051756526188
224220,6/4/2016 17:00,0.22055799312528976,0.002964981954156,0.22352297507944577
224280,6/4/2016 18:00,0.32425104644899516,0.2055622856972389,0.529813332146234
224340,6/4/2016 19:00,0.37106030638330345,1.053273724531356,1.4243340309146593
224400,6/4/2016 20:00,0.38646519672272633,0.18159963686407118,0.5680648335867975
224460,6/4/2016 21:00,0.47436447542973575,0.0295648596994242,0.5039293351291599
224520,6/4/2016 22:00,0.3188556275443706,0.012086386287843899,0.3309420138322145
224580,6/4/2016 23:00,0.1350368569209118,0.003020985646714,0.1380578425676258
224640,6/5/2016 00:00,0.17945207638876565,0.0030210859772983,0.18247316236606395
224700,6/5/2016 01:00,0.19235114844845938,0.002996251493958,0.19534739994241737
224760,6/5/2016 02:00,0.17150254203149945,0.0029673247643214,0.17446986679582085
224820,6/5/2016 03:00,0.24936418540026034,0.0029566554399856,0.2523208408402459
224880,6/5/2016 04:00,0.1551396700786379,0.0029508492206572,0.1580905192992951
224940,6/5/2016 05:00,0.15684270555044466,0.0028944640205406,0.15973716957098527
225000,6/5/2016 06:00,0.14796578650273953,0.0030644106148457,0.15103019711758522
225060,6/5/2016 07:00,0.7663772837840657,0.0030353875955126,0.7694126713795783
225120,6/5/2016 08:00,0.6789803471196821,0.0029831759950043,0.6819635231146864
225180,6/5/2016 09:00,0.31582097592004066,0.0030024540832984,0.31882343000333907
225240,6/5/2016 10:00,0.6403074805474518,0.0030356323817354,0.6433431129291872
225300,6/5/2016 11:00,0.8055459117791314,0.6731873509460886,1.4787332627252199
225360,6/5/2016 12:00,0.695115548148481,0.2144587223838322,0.9095742705323132
225420,6/5/2016 13:00,0.24645169231807543,0.1455747710915226,0.392026463409598
225480,6/5/2016 14:00,0.24757168861201487,0.0045870233308121,0.25215871194282696
225540,6/5/2016 15:00,0.17063925489802062,0.0030542117975364,0.17369346669555702
225600,6/5/2016 16:00,0.2876293747663676,0.0030240578414253,0.29065343260779286
225660,6/5/2016 17:00,0.11961638764039009,0.0030161887955461,0.1226325764359362
225720,6/5/2016 18:00,0.1548162955329354,0.0029800099625877,0.15779630549552312
225780,6/5/2016 19:00,0.0946553248858581,0.0030316197221415,0.09768694460799959
225840,6/5/2016 20:00,0.30062943758138794,0.0029135845242692,0.30354302210565715
225900,6/5/2016 21:00,0.1841588632212569,0.003067167231062,0.18722603045231892
225960,6/5/2016 22:00,0.5028519872813113,0.0029394754239573,0.5057914627052686
226020,6/5/2016 23:00,0.47197483760726555,0.003054536535519,0.47502937414278457
226080,6/6/2016 00:00,0.40879673299465163,0.0030103572271927,0.4118070902218443
226140,6/6/2016 01:00,0.15607486829359263,0.0029906673982501,0.15906553569184273
226200,6/6/2016 02:00,0.16989024784725434,0.0029369522199153,0.17282720006716965
226260,6/6/2016 03:00,0.2599260808800342,0.0029586657361904,0.26288474661622463
226320,6/6/2016 04:00,0.15922570802651426,0.0029681068127992,0.16219381483931344
226380,6/6/2016 05:00,0.387331031953934,0.0029777265797811,0.3903087585337151
226440,6/6/2016 06:00,0.46448488410873545,0.0029881581111018,0.46747304221983726
226500,6/6/2016 07:00,0.5764265624089004,0.0030126396393303,0.5794392020482307
226560,6/6/2016 08:00,0.1855254107802242,0.0029602120794,0.1884856228596242
226620,6/6/2016 09:00,0.10508651263250968,0.0030000637483733,0.10808657638088298
226680,6/6/2016 10:00,0.09309069833293201,0.0030342250983537,0.09612492343128572
226740,6/6/2016 11:00,0.09316350804043151,0.002961551108784,0.09612505914921551
226800,6/6/2016 12:00,0.09513117874770918,0.0030326967766438,0.09816387552435299
226860,6/6/2016 13:00,0.1596226029825281,0.0030200891926154,0.1626426921751435
226920,6/6/2016 14:00,0.1174591880574013,0.0030149653244373,0.1204741533818386
226980,6/6/2016 15:00,0.09336720943825258,0.08639713679189841,0.17976434623015097
227040,6/6/2016 16:00,0.09916979503737909,0.1961226571782336,0.2952924522156127
227100,6/6/2016 17:00,0.0940632456591181,0.7552802505322123,0.8493434961913303
227160,6/6/2016 18:00,0.5107062832762124,0.7855734970791011,1.2962797803553134
227220,6/6/2016 19:00,1.3156247874114386,1.0101312170486911,2.3257560044601298
227280,6/6/2016 20:00,0.24997909380038993,0.717939926760358,0.967919020560748
227340,6/6/2016 21:00,0.3093318716691943,0.0031864829144706997,0.312518354583665
227400,6/6/2016 22:00,0.158472510354654,0.0030164212796409,0.16148893163429492
227460,6/6/2016 23:00,0.1178867941483458,0.003026405632477,0.1209131997808228
227520,6/7/2016 00:00,0.16656775369512383,0.0029790506723699,0.16954680436749373
227580,6/7/2016 01:00,0.09498795055175958,0.0030360279381423,0.09802397848990188
227640,6/7/2016 02:00,0.09677985553390318,0.0029805883385833,0.09976044387248649
227700,6/7/2016 03:00,0.0939851848029112,0.0030025458861744,0.09698773068908559
227760,6/7/2016 04:00,0.09846194586555529,0.0030056700301932,0.10146761589574849
227820,6/7/2016 05:00,0.18196099410141578,0.0029787208704794,0.18493971497189518
227880,6/7/2016 06:00,0.6310922613505102,0.003077029978739,0.6341692913292493
227940,6/7/2016 07:00,0.2627834076116549,0.0030293140266837,0.26581272163833863
228000,6/7/2016 08:00,0.13404098879568568,0.0030380319269173,0.13707902072260297
228060,6/7/2016 09:00,0.133026993443422,0.0029949412455393,0.13602193468896132
228120,6/7/2016 10:00,0.122447755840194,0.0029991796317566,0.1254469354719506
228180,6/7/2016 11:00,0.1422568127643467,0.0029528595924509,0.1452096723567976
228240,6/7/2016 12:00,0.09696523576616418,0.0030445970070559,0.10000983277322008
228300,6/7/2016 13:00,0.09757510935537542,0.0029199717394048,0.10049508109478021
228360,6/7/2016 14:00,0.09547621406338919,0.0029224824920936,0.09839869655548279
228420,6/7/2016 15:00,0.17083551442906986,0.003075700185135,0.17391121461420486
228480,6/7/2016 16:00,0.1021527111489852,0.0029290659198218,0.105081777068807
228540,6/7/2016 17:00,0.0916509078320102,0.0030269543455181,0.0946778621775283
228600,6/7/2016 18:00,2.088643126421003,0.0030681507716743,2.091711277192677
228660,6/7/2016 19:00,2.4595880540299424,0.003019838789477,2.4626078928194195
228720,6/7/2016 20:00,2.693155088518233,0.0030301842896996,2.696185272807933
228780,6/7/2016 21:00,1.1760033211200323,0.0031268730810179,1.1791301942010501
228840,6/7/2016 22:00,0.444183853545316,0.0029813317216987,0.44716518526701465
228900,6/7/2016 23:00,0.0942530572385864,0.0030187755636148,0.0972718328022012
228960,6/8/2016 00:00,0.10427780137551251,0.0030064778544902,0.10728427923000271
229020,6/8/2016 01:00,0.1848997133111942,0.0030103521960272,0.1879100655072214
229080,6/8/2016 02:00,0.10114010707917358,0.0029797749743405,0.10411988205351408
229140,6/8/2016 03:00,0.09414118240882659,0.0029737519959836,0.09711493440481019
229200,6/8/2016 04:00,0.09440638916647649,0.0030635638249379,0.0974699529914144
229260,6/8/2016 05:00,0.09369879039301658,0.003015022391925,0.09671381278494158
229320,6/8/2016 06:00,0.809326763926284,0.0030140382535193,0.8123408021798033
229380,6/8/2016 07:00,0.3884225942871982,0.0030056398199014,0.3914282341070996
229440,6/8/2016 08:00,0.6767065927096928,0.0029850444800056,0.6796916371896984
229500,6/8/2016 09:00,0.08703896503451371,0.0029931510457399,0.0900321160802536
229560,6/8/2016 10:00,0.0957175031255817,0.0030434284189796,0.0987609315445613
229620,6/8/2016 11:00,0.16395562810639738,0.0029720272260483,0.1669276553324457
229680,6/8/2016 12:00,0.10337502300200849,0.0029641677479443,0.10633919074995278
229740,6/8/2016 13:00,0.0949139682775267,0.0030183297022998,0.0979322979798265
229800,6/8/2016 14:00,0.09387563732572668,0.0029778631531112,0.09685350047883788
229860,6/8/2016 15:00,0.13710900550420707,0.0029849235034256,0.14009392900763268
229920,6/8/2016 16:00,0.14047309889189702,0.0030234850839524,0.1434965839758494
229980,6/8/2016 17:00,0.10673400706551693,0.0030604527495218,0.10979445981503873
230040,6/8/2016 18:00,0.1120633765473824,0.176214209198062,0.2882775857454444
230100,6/8/2016 19:00,0.0964166390720712,1.914817949054131,2.0112345881262024
230160,6/8/2016 20:00,0.6421817923303048,1.031623555673107,1.6738053480034119
230220,6/8/2016 21:00,0.31107398649094226,0.21700098678489,0.5280749732758323
230280,6/8/2016 22:00,0.19858178274177885,0.0029793166376094,0.20156109937938824
230340,6/8/2016 23:00,0.110477940995335,0.0029669666405417,0.11344490763587671
230400,6/9/2016 00:00,0.09466754773284772,0.0030512886577996,0.09771883639064732
230460,6/9/2016 01:00,0.0973459982884121,0.0030687284266471,0.1004147267150592
230520,6/9/2016 02:00,0.1619508945646779,0.0029912538986241,0.164942148463302
230580,6/9/2016 03:00,0.1056161730139726,0.0030267056824762,0.1086428786964488
230640,6/9/2016 04:00,0.09498411127595102,0.0030051010662783,0.09798921234222932
230700,6/9/2016 05:00,0.2222149778933008,0.0030075071775934,0.2252224850708942
230760,6/9/2016 06:00,0.8909880532351785,0.0029390256034522,0.8939270788386307
230820,6/9/2016 07:00,0.654019811247343,0.0029174598437343,0.6569372710910772
230880,6/9/2016 08:00,0.12930113394595708,0.0029669004080447,0.13226803435400178
230940,6/9/2016 09:00,0.0940785626923143,0.0029344235854992,0.09701298627781349
231000,6/9/2016 10:00,0.09422976301740407,0.0029978202625794,0.09722758327998347
231060,6/9/2016 11:00,0.0940149099474231,0.0029642940533094,0.09697920400073251
231120,6/9/2016 12:00,0.11779224950019698,0.0029235683042872,0.12071581780448418
231180,6/9/2016 13:00,0.17005591670299372,0.0030219164821148,0.17307783318510853
231240,6/9/2016 14:00,0.0963791478079765,0.0028915279187017,0.0992706757266782
231300,6/9/2016 15:00,0.0974156000928585,0.0029268143347715,0.10034241442763
231360,6/9/2016 16:00,0.0988743277603304,0.0030630476906704,0.10193737545100079
231420,6/9/2016 17:00,1.202124365266217,0.7974592335457288,1.9995835988119457
231480,6/9/2016 18:00,0.9413369669140461,0.1298602879333828,1.071197254847429
231540,6/9/2016 19:00,0.133105962525385,1.739510441912669,1.872616404438054
231600,6/9/2016 20:00,0.1050281838932927,0.5242490100851369,0.6292771939784296
231660,6/9/2016 21:00,0.1305985573411649,0.0278580677311487,0.15845662507231362
231720,6/9/2016 22:00,0.12073727060001381,0.0030167488166918,0.12375401941670561
231780,6/9/2016 23:00,0.1078293583745104,0.0030022635266208,0.11083162190113119
231840,6/10/2016 00:00,0.1601410634829492,0.003000027240727,0.16314109072367622
231900,6/10/2016 01:00,0.09207750799274701,0.0030141925481481,0.09509170054089511
231960,6/10/2016 02:00,0.09051351088745531,0.0029561960933533,0.09346970698080861
232020,6/10/2016 03:00,0.0927330512711561,0.0029879363162234,0.0957209875873795
232080,6/10/2016 04:00,0.17143305006015913,0.0029758789184919,0.17440892897865104
232140,6/10/2016 05:00,0.0993460120010473,0.0030064584521534,0.1023524704532007
232200,6/10/2016 06:00,0.5883644972629564,0.0030368733877305,0.5914013706506869
232260,6/10/2016 07:00,0.4014887043440466,0.0029632127828952,0.4044519171269418
232320,6/10/2016 08:00,0.14764303970987633,0.0030013654732381,0.15064440518311442
232380,6/10/2016 09:00,0.17209258249757378,0.0029853805397272,0.17507796303730097
232440,6/10/2016 10:00,0.093612832147368,0.0029943065411362,0.0966071386885042
232500,6/10/2016 11:00,0.09535452781294898,0.0030431614562155,0.09839768926916448
232560,6/10/2016 12:00,0.09100280583553,0.0029911095230375,0.09399391535856749
232620,6/10/2016 13:00,0.0940425400142391,0.0029789239166228,0.0970214639308619
232680,6/10/2016 14:00,0.15469320763607008,0.0030323839138359,0.15772559154990598
232740,6/10/2016 15:00,0.12228189444554968,0.002973269637015,0.12525516408256468
232800,6/10/2016 16:00,0.37319140505239995,0.8133286106570063,1.1865200157094062
232860,6/10/2016 17:00,0.11363463739202401,1.0174847512740042,1.1311193886660282
232920,6/10/2016 18:00,0.0920023803848034,0.28207459447885946,0.37407697486366287
232980,6/10/2016 19:00,0.5423719254848803,0.0030560162131501,0.5454279416980304
233040,6/10/2016 20:00,0.592459697223519,0.002982901691996,0.595442598915515
233100,6/10/2016 21:00,0.4344526186157796,0.0029681660821642,0.4374207846979438
233160,6/10/2016 22:00,0.6027220782767987,0.0030090700517694,0.6057311483285681
233220,6/10/2016 23:00,0.4767711926814113,0.0029568558042147,0.479728048485626
233280,6/11/2016 00:00,0.14561805321243307,0.0029629818981663,0.14858103511059936
233340,6/11/2016 01:00,0.09504106990049258,0.0029740282138898,0.09801509811438237
233400,6/11/2016 02:00,0.0955858091226194,0.0029938223895778,0.09857963151219719
233460,6/11/2016 03:00,0.09530537131647851,0.003004376331993,0.09830974764847152
233520,6/11/2016 04:00,0.17514089332662683,0.0030099269449388,0.17815082027156562
233580,6/11/2016 05:00,0.10145541529727979,0.0030026092927805,0.10445802459006029
233640,6/11/2016 06:00,0.10177636511935098,0.0030211213841937,0.10479748650354469
233700,6/11/2016 07:00,0.787781045550865,0.003029266046812,0.790810311597677
233760,6/11/2016 08:00,0.28758016943928694,0.0029985088734783,0.29057867831276524
233820,6/11/2016 09:00,0.7696841427892568,0.0030206168324685,0.7727047596217252
233880,6/11/2016 10:00,0.1043748621816725,0.7370293671317771,0.8414042293134496
233940,6/11/2016 11:00,2.5147001427252182,1.4661252738086012,3.9808254165338193
234000,6/11/2016 12:00,2.540558173069171,0.32354167690210933,2.8640998499712804
234060,6/11/2016 13:00,2.534395859693659,0.0030819121826251,2.5374777718762838
234120,6/11/2016 14:00,2.133049773802767,0.0029678151680465,2.1360175889708133
234180,6/11/2016 15:00,0.1182290908506734,0.0029784594040228,0.1212075502546962
234240,6/11/2016 16:00,0.22271243371439337,0.0207980947593712,0.24351052847376456
234300,6/11/2016 17:00,0.41888844970674616,0.029204393399186,0.44809284310593217
234360,6/11/2016 18:00,0.2564386678780977,0.0304292032319924,0.2868678711100901
234420,6/11/2016 19:00,0.46863340657737,0.010546438644251699,0.4791798452216217
234480,6/11/2016 20:00,0.1349373983765845,0.0029743499211668,0.1379117482977513
234540,6/11/2016 21:00,0.26117195721222264,0.0030163697592536,0.26418832697147626
234600,6/11/2016 22:00,0.4550048132992774,0.002990798118398,0.45799561141767536
234660,6/11/2016 23:00,0.5172009198366,0.0029525790568244,0.5201534988934244
234720,6/12/2016 00:00,0.267722122205216,0.0029452082051177,0.2706673304103337
234780,6/12/2016 01:00,0.0953283829962434,0.0030078293606988,0.09833621235694219
234840,6/12/2016 02:00,0.09581451664364031,0.0029940392814305,0.0988085559250708
234900,6/12/2016 03:00,0.1092209264939663,0.0029638012832622,0.11218472777722849
234960,6/12/2016 04:00,0.1734872648990203,0.0029995154660439,0.1764867803650642
235020,6/12/2016 05:00,0.0949420456138498,0.0030233525937325,0.0979653982075823
235080,6/12/2016 06:00,0.09262384422719541,0.0029880821800186,0.09561192640721401
235140,6/12/2016 07:00,0.5557882013118903,0.0029751944020156,0.5587633957139059
235200,6/12/2016 08:00,1.060738033827516,1.3298339961340193,2.390572029961535
235260,6/12/2016 09:00,0.6500465421692802,0.1309008146160299,0.78094735678531
235320,6/12/2016 10:00,0.13981362504303194,0.26934846380793764,0.4091620888509696
235380,6/12/2016 11:00,0.10925938672893401,1.0520942688680792,1.1613536555970132
235440,6/12/2016 12:00,1.0904041805024085,0.7912677253462088,1.8816719058486173
235500,6/12/2016 13:00,0.266946801014934,0.0364372531902191,0.30338405420515313
235560,6/12/2016 14:00,1.0364068269437163,0.0029529247999886,1.039359751743705
235620,6/12/2016 15:00,1.6444104094990508,0.003019979798313,1.6474303892973639
235680,6/12/2016 16:00,0.2517658636214215,0.0029793198046626,0.2547451834260841
235740,6/12/2016 17:00,0.09789014356070248,0.0029924416258237,0.10088258518652618
235800,6/12/2016 18:00,0.0948164859882639,0.0029662951849337,0.0977827811731976
235860,6/12/2016 19:00,0.3848997359707215,0.0030738728020143,0.38797360877273585
235920,6/12/2016 20:00,0.2108612685375811,0.0030036745531473,0.2138649430907284
235980,6/12/2016 21:00,0.19356791692699346,0.0030366397053136,0.19660455663230705
236040,6/12/2016 22:00,0.3614971501960706,0.0030330981733617,0.3645302483694323
236100,6/12/2016 23:00,0.35132510235829245,0.0029755191693025,0.35430062152759495
236160,6/13/2016 00:00,0.2990832659789537,0.0030001041298108,0.30208337010876446
236220,6/13/2016 01:00,0.1227043172509531,0.0030537467853455,0.1257580640362986
236280,6/13/2016 02:00,0.09441235091724053,0.0030106783489698,0.09742302926621033
236340,6/13/2016 03:00,0.09508304962563209,0.0029958312359347,0.0980788808615668
236400,6/13/2016 04:00,0.0933600376027247,0.0030522660712021,0.0964123036739268
236460,6/13/2016 05:00,0.1572383293284286,0.002928188338773,0.1601665176672016
236520,6/13/2016 06:00,0.755759196250921,0.0029797401124378,0.7587389363633589
236580,6/13/2016 07:00,0.12261385354272761,0.0029984646167684,0.125612318159496
236640,6/13/2016 08:00,0.0951039289175672,0.0029735799647486,0.0980775088823158
236700,6/13/2016 09:00,0.10900805117094288,0.0029891098208938,0.11199716099183668
